HourUTC,product,amount,PriceArea,PriceDKK,PriceEUR
2019-05-01T07:00:00+00:00,aFRR_UpActivated,0,DK1,339.56,45.49
2019-05-01T06:00:00+00:00,aFRR_DownActivated,9.8,DK1,-25.01,-3.35
2019-05-01T06:00:00+00:00,aFRR_UpActivated,16.3,DK1,330.68,44.3
2019-05-01T05:00:00+00:00,aFRR_DownActivated,4.9,DK1,-35.83,-4.8
2019-05-01T05:00:00+00:00,aFRR_UpActivated,28.9,DK1,306.05,41
2019-05-01T04:00:00+00:00,aFRR_DownActivated,30.6,DK1,-44.79,-6
2019-05-01T04:00:00+00:00,aFRR_UpActivated,1.7,DK1,305.38,40.91
2019-05-01T03:00:00+00:00,aFRR_DownActivated,87,DK1,-22.39,-3
2019-05-01T03:00:00+00:00,aFRR_UpActivated,0,DK1,321.87,43.12
2019-05-01T02:00:00+00:00,aFRR_DownActivated,31.7,DK1,77.18,10.34
2019-05-01T02:00:00+00:00,aFRR_UpActivated,1.6,DK1,320.68,42.96
2019-05-01T01:00:00+00:00,aFRR_DownActivated,11.7,DK1,84.87,11.37
2019-05-01T01:00:00+00:00,aFRR_UpActivated,4.4,DK1,332.62,44.56
2019-05-01T00:00:00+00:00,aFRR_DownActivated,0,DK1,143.62,19.24
2019-05-01T00:00:00+00:00,aFRR_UpActivated,57.7,DK1,563.13,75.44
2019-04-30T23:00:00+00:00,aFRR_DownActivated,0,DK1,162.73,21.8
2019-04-30T23:00:00+00:00,aFRR_UpActivated,84.2,DK1,499.98,66.98
2019-04-30T22:00:00+00:00,aFRR_DownActivated,0,DK1,183.63,24.6
2019-04-30T22:00:00+00:00,aFRR_UpActivated,76.6,DK1,600,80.38
2019-04-30T21:00:00+00:00,aFRR_DownActivated,0.8,DK1,33.59,4.5
2019-04-30T21:00:00+00:00,aFRR_UpActivated,67.4,DK1,424.09,56.81
2019-04-30T20:00:00+00:00,aFRR_DownActivated,26.6,DK1,134.37,18
2019-04-30T20:00:00+00:00,aFRR_UpActivated,38.3,DK1,445.51,59.68
2019-04-30T19:00:00+00:00,aFRR_DownActivated,1.3,DK1,134.37,18
2019-04-30T19:00:00+00:00,aFRR_UpActivated,36.7,DK1,463.65,62.11
2019-04-30T18:00:00+00:00,aFRR_DownActivated,32.1,DK1,164.23,22
2019-04-30T18:00:00+00:00,aFRR_UpActivated,5.3,DK1,486.42,65.16
2019-04-30T17:00:00+00:00,aFRR_DownActivated,15.6,DK1,254.26,34.06
2019-04-30T17:00:00+00:00,aFRR_UpActivated,10.3,DK1,506.13,67.8
2019-04-30T16:00:00+00:00,aFRR_DownActivated,0,DK1,251.5,33.69
2019-04-30T16:00:00+00:00,aFRR_UpActivated,54.7,DK1,451.56,60.49
2019-04-30T15:00:00+00:00,aFRR_DownActivated,27.2,DK1,208.27,27.9
2019-04-30T15:00:00+00:00,aFRR_UpActivated,9.4,DK1,408.34,54.7
2019-04-30T14:00:00+00:00,aFRR_DownActivated,0.3,DK1,194.91,26.11
2019-04-30T14:00:00+00:00,aFRR_UpActivated,75.7,DK1,394.97,52.91
2019-04-30T13:00:00+00:00,aFRR_DownActivated,84.9,DK1,194.16,26.01
2019-04-30T13:00:00+00:00,aFRR_UpActivated,0,DK1,440.44,59
2019-04-30T12:00:00+00:00,aFRR_DownActivated,60.3,DK1,198.42,26.58
2019-04-30T12:00:00+00:00,aFRR_UpActivated,0,DK1,398.48,53.38
2019-04-30T11:00:00+00:00,aFRR_DownActivated,4.6,DK1,181.4,24.3
2019-04-30T11:00:00+00:00,aFRR_UpActivated,50.6,DK1,381.46,51.1
2019-04-30T10:00:00+00:00,aFRR_DownActivated,5.9,DK1,204.91,27.45
2019-04-30T10:00:00+00:00,aFRR_UpActivated,24.1,DK1,404.98,54.25
2019-04-30T09:00:00+00:00,aFRR_DownActivated,13.6,DK1,234.77,31.45
2019-04-30T09:00:00+00:00,aFRR_UpActivated,1.5,DK1,571,76.49
2019-04-30T08:00:00+00:00,aFRR_DownActivated,30.9,DK1,254.03,34.03
2019-04-30T08:00:00+00:00,aFRR_UpActivated,11.2,DK1,538.45,72.13
2019-04-30T07:00:00+00:00,aFRR_DownActivated,0,DK1,279.94,37.5
2019-04-30T07:00:00+00:00,aFRR_UpActivated,72.4,DK1,484.25,64.87
2019-04-30T06:00:00+00:00,aFRR_DownActivated,0,DK1,262.02,35.1
2019-04-30T06:00:00+00:00,aFRR_UpActivated,87.3,DK1,547.93,73.4
2019-04-30T05:00:00+00:00,aFRR_DownActivated,0,DK1,253.81,34
2019-04-30T05:00:00+00:00,aFRR_UpActivated,82.3,DK1,489.26,65.54
2019-04-30T04:00:00+00:00,aFRR_DownActivated,9.8,DK1,227.68,30.5
2019-04-30T04:00:00+00:00,aFRR_UpActivated,16.7,DK1,440.58,59.02
2019-04-30T03:00:00+00:00,aFRR_DownActivated,46.7,DK1,176.47,23.64
2019-04-30T03:00:00+00:00,aFRR_UpActivated,1.2,DK1,376.53,50.44
2019-04-30T02:00:00+00:00,aFRR_DownActivated,0,DK1,157.06,21.04
2019-04-30T02:00:00+00:00,aFRR_UpActivated,33.2,DK1,357.13,47.84
2019-04-30T01:00:00+00:00,aFRR_DownActivated,1.3,DK1,163.04,21.84
2019-04-30T01:00:00+00:00,aFRR_UpActivated,10.4,DK1,363.1,48.64
2019-04-30T00:00:00+00:00,aFRR_DownActivated,10.2,DK1,161.24,21.6
2019-04-30T00:00:00+00:00,aFRR_UpActivated,3.9,DK1,447.9,60
2019-04-29T23:00:00+00:00,aFRR_DownActivated,2.3,DK1,169.23,22.67
2019-04-29T23:00:00+00:00,aFRR_UpActivated,33.9,DK1,445.96,59.74
2019-04-29T22:00:00+00:00,aFRR_DownActivated,0.3,DK1,153.78,20.6
2019-04-29T22:00:00+00:00,aFRR_UpActivated,42.5,DK1,353.84,47.4
2019-04-29T21:00:00+00:00,aFRR_DownActivated,4.6,DK1,186.84,25.03
2019-04-29T21:00:00+00:00,aFRR_UpActivated,17.5,DK1,627.79,84.1
2019-04-29T20:00:00+00:00,aFRR_DownActivated,0.9,DK1,234.84,31.46
2019-04-29T20:00:00+00:00,aFRR_UpActivated,67.8,DK1,669.52,89.69
2019-04-29T19:00:00+00:00,aFRR_DownActivated,0,DK1,249.4,33.41
2019-04-29T19:00:00+00:00,aFRR_UpActivated,37.1,DK1,649.06,86.95
2019-04-29T18:00:00+00:00,aFRR_DownActivated,0.9,DK1,256.86,34.41
2019-04-29T18:00:00+00:00,aFRR_UpActivated,8.2,DK1,650.48,87.14
2019-04-29T17:00:00+00:00,aFRR_DownActivated,0,DK1,251.41,33.68
2019-04-29T17:00:00+00:00,aFRR_UpActivated,99.9,DK1,528.36,70.78
2019-04-29T16:00:00+00:00,aFRR_DownActivated,0,DK1,235.66,31.57
2019-04-29T16:00:00+00:00,aFRR_UpActivated,81.8,DK1,438.86,58.79
2019-04-29T15:00:00+00:00,aFRR_DownActivated,0,DK1,216.48,29
2019-04-29T15:00:00+00:00,aFRR_UpActivated,56.8,DK1,416.54,55.8
2019-04-29T14:00:00+00:00,aFRR_DownActivated,0,DK1,197.82,26.5
2019-04-29T14:00:00+00:00,aFRR_UpActivated,91.5,DK1,397.87,53.3
2019-04-29T13:00:00+00:00,aFRR_DownActivated,0.3,DK1,194.16,26.01
2019-04-29T13:00:00+00:00,aFRR_UpActivated,81.7,DK1,394.22,52.81
2019-04-29T12:00:00+00:00,aFRR_DownActivated,42.1,DK1,203.57,27.27
2019-04-29T12:00:00+00:00,aFRR_UpActivated,8.9,DK1,403.62,54.07
2019-04-29T11:00:00+00:00,aFRR_DownActivated,0.4,DK1,220.96,29.6
2019-04-29T11:00:00+00:00,aFRR_UpActivated,44.7,DK1,421.01,56.4
2019-04-29T10:00:00+00:00,aFRR_DownActivated,0,DK1,228.87,30.66
2019-04-29T10:00:00+00:00,aFRR_UpActivated,97.7,DK1,428.93,57.46
2019-04-29T09:00:00+00:00,aFRR_DownActivated,0,DK1,240.44,32.21
2019-04-29T09:00:00+00:00,aFRR_UpActivated,100,DK1,440.5,59.01
2019-04-29T08:00:00+00:00,aFRR_DownActivated,0,DK1,250.74,33.59
2019-04-29T08:00:00+00:00,aFRR_UpActivated,99.4,DK1,450.8,60.39
2019-04-29T07:00:00+00:00,aFRR_DownActivated,0,DK1,282.92,37.9
2019-04-29T07:00:00+00:00,aFRR_UpActivated,87.3,DK1,482.97,64.7
2019-04-29T06:00:00+00:00,aFRR_DownActivated,2.2,DK1,294.86,39.5
2019-04-29T06:00:00+00:00,aFRR_UpActivated,4.3,DK1,523.36,70.11
2019-04-29T05:00:00+00:00,aFRR_DownActivated,17.6,DK1,287.39,38.5
2019-04-29T05:00:00+00:00,aFRR_UpActivated,19.5,DK1,493.95,66.17
2019-04-29T04:00:00+00:00,aFRR_DownActivated,4.8,DK1,249.47,33.42
2019-04-29T04:00:00+00:00,aFRR_UpActivated,15.8,DK1,449.53,60.22
2019-04-29T03:00:00+00:00,aFRR_DownActivated,6.3,DK1,172.96,23.17
2019-04-29T03:00:00+00:00,aFRR_UpActivated,48.7,DK1,373.02,49.97
2019-04-29T02:00:00+00:00,aFRR_DownActivated,53.9,DK1,155.12,20.78
2019-04-29T02:00:00+00:00,aFRR_UpActivated,0.1,DK1,355.18,47.58
2019-04-29T01:00:00+00:00,aFRR_DownActivated,29.6,DK1,161.31,21.61
2019-04-29T01:00:00+00:00,aFRR_UpActivated,0,DK1,361.37,48.41
2019-04-29T00:00:00+00:00,aFRR_DownActivated,0,DK1,165.49,22.17
2019-04-29T00:00:00+00:00,aFRR_UpActivated,84.7,DK1,365.55,48.97
2019-04-28T23:00:00+00:00,aFRR_DownActivated,0.1,DK1,170.35,22.82
2019-04-28T23:00:00+00:00,aFRR_UpActivated,34.9,DK1,370.4,49.62
2019-04-28T22:00:00+00:00,aFRR_DownActivated,21.8,DK1,187.59,25.13
2019-04-28T22:00:00+00:00,aFRR_UpActivated,6.4,DK1,387.65,51.93
2019-04-28T21:00:00+00:00,aFRR_DownActivated,7.6,DK1,211.03,28.27
2019-04-28T21:00:00+00:00,aFRR_UpActivated,25.4,DK1,539.18,72.23
2019-04-28T20:00:00+00:00,aFRR_DownActivated,0.3,DK1,213.87,28.65
2019-04-28T20:00:00+00:00,aFRR_UpActivated,48.9,DK1,561.35,75.2
2019-04-28T19:00:00+00:00,aFRR_DownActivated,2.6,DK1,243.88,32.67
2019-04-28T19:00:00+00:00,aFRR_UpActivated,2.6,DK1,443.93,59.47
2019-04-28T18:00:00+00:00,aFRR_DownActivated,0.4,DK1,256.42,34.35
2019-04-28T18:00:00+00:00,aFRR_UpActivated,1.7,DK1,456.47,61.15
2019-04-28T17:00:00+00:00,aFRR_DownActivated,5.9,DK1,238.28,31.92
2019-04-28T17:00:00+00:00,aFRR_UpActivated,8.9,DK1,438.33,58.72
2019-04-28T16:00:00+00:00,aFRR_DownActivated,37.9,DK1,211.1,28.28
2019-04-28T16:00:00+00:00,aFRR_UpActivated,13.6,DK1,411.16,55.08
2019-04-28T15:00:00+00:00,aFRR_DownActivated,27.9,DK1,165.05,22.11
2019-04-28T15:00:00+00:00,aFRR_UpActivated,2.2,DK1,365.1,48.91
2019-04-28T14:00:00+00:00,aFRR_DownActivated,37,DK1,136.9,18.34
2019-04-28T14:00:00+00:00,aFRR_UpActivated,1.1,DK1,336.96,45.14
2019-04-28T13:00:00+00:00,aFRR_DownActivated,0.5,DK1,74.65,10
2019-04-28T13:00:00+00:00,aFRR_UpActivated,40.7,DK1,322.26,43.17
2019-04-28T12:00:00+00:00,aFRR_DownActivated,0,DK1,74.65,10
2019-04-28T12:00:00+00:00,aFRR_UpActivated,76.4,DK1,326.96,43.8
2019-04-28T11:00:00+00:00,aFRR_DownActivated,18.2,DK1,134.66,18.04
2019-04-28T11:00:00+00:00,aFRR_UpActivated,5.3,DK1,334.72,44.84
2019-04-28T10:00:00+00:00,aFRR_DownActivated,16.6,DK1,143.32,19.2
2019-04-28T10:00:00+00:00,aFRR_UpActivated,3.9,DK1,343.38,46
2019-04-28T09:00:00+00:00,aFRR_DownActivated,0.1,DK1,165.2,22.13
2019-04-28T09:00:00+00:00,aFRR_UpActivated,59,DK1,365.25,48.93
2019-04-28T08:00:00+00:00,aFRR_DownActivated,0.6,DK1,157.36,21.08
2019-04-28T08:00:00+00:00,aFRR_UpActivated,37.8,DK1,357.41,47.88
2019-04-28T07:00:00+00:00,aFRR_DownActivated,0.4,DK1,156.84,21.01
2019-04-28T07:00:00+00:00,aFRR_UpActivated,60.7,DK1,356.89,47.81
2019-04-28T06:00:00+00:00,aFRR_DownActivated,6,DK1,37.32,5
2019-04-28T06:00:00+00:00,aFRR_UpActivated,35.6,DK1,339.28,45.45
2019-04-28T05:00:00+00:00,aFRR_DownActivated,0.2,DK1,0.75,0.1
2019-04-28T05:00:00+00:00,aFRR_UpActivated,49,DK1,336.36,45.06
2019-04-28T04:00:00+00:00,aFRR_DownActivated,8,DK1,0,0
2019-04-28T04:00:00+00:00,aFRR_UpActivated,19.1,DK1,329.27,44.11
2019-04-28T03:00:00+00:00,aFRR_DownActivated,15,DK1,0,0
2019-04-28T03:00:00+00:00,aFRR_UpActivated,2.6,DK1,323.67,43.36
2019-04-28T02:00:00+00:00,aFRR_DownActivated,18.9,DK1,0,0
2019-04-28T02:00:00+00:00,aFRR_UpActivated,8.4,DK1,320.46,42.93
2019-04-28T01:00:00+00:00,aFRR_DownActivated,29.5,DK1,0,0
2019-04-28T01:00:00+00:00,aFRR_UpActivated,0,DK1,316.51,42.4
2019-04-28T00:00:00+00:00,aFRR_DownActivated,5.9,DK1,7.69,1.03
2019-04-28T00:00:00+00:00,aFRR_UpActivated,2.2,DK1,323.97,43.4
2019-04-27T23:00:00+00:00,aFRR_DownActivated,9.5,DK1,77.04,10.32
2019-04-27T23:00:00+00:00,aFRR_UpActivated,0.9,DK1,316.88,42.45
2019-04-27T22:00:00+00:00,aFRR_DownActivated,0,DK1,133.17,17.84
2019-04-27T22:00:00+00:00,aFRR_UpActivated,91.2,DK1,672.06,90.03
2019-04-27T21:00:00+00:00,aFRR_DownActivated,3.7,DK1,77.27,10.35
2019-04-27T21:00:00+00:00,aFRR_UpActivated,35.6,DK1,335.65,44.96
2019-04-27T20:00:00+00:00,aFRR_DownActivated,9.6,DK1,77.27,10.35
2019-04-27T20:00:00+00:00,aFRR_UpActivated,0.1,DK1,371.41,49.75
2019-04-27T19:00:00+00:00,aFRR_DownActivated,16.7,DK1,180.96,24.24
2019-04-27T19:00:00+00:00,aFRR_UpActivated,1,DK1,380.89,51.02
2019-04-27T18:00:00+00:00,aFRR_DownActivated,0.1,DK1,193.06,25.86
2019-04-27T18:00:00+00:00,aFRR_UpActivated,57.7,DK1,401.42,53.77
2019-04-27T17:00:00+00:00,aFRR_DownActivated,2.8,DK1,198.06,26.53
2019-04-27T17:00:00+00:00,aFRR_UpActivated,35,DK1,450.02,60.28
2019-04-27T16:00:00+00:00,aFRR_DownActivated,20.1,DK1,183.88,24.63
2019-04-27T16:00:00+00:00,aFRR_UpActivated,22.9,DK1,383.8,51.41
2019-04-27T15:00:00+00:00,aFRR_DownActivated,0,DK1,147.15,19.71
2019-04-27T15:00:00+00:00,aFRR_UpActivated,74.4,DK1,347.07,46.49
2019-04-27T14:00:00+00:00,aFRR_DownActivated,0,DK1,115.94,15.53
2019-04-27T14:00:00+00:00,aFRR_UpActivated,83.5,DK1,339.16,45.43
2019-04-27T13:00:00+00:00,aFRR_DownActivated,0.4,DK1,131.32,17.59
2019-04-27T13:00:00+00:00,aFRR_UpActivated,53.6,DK1,331.24,44.37
2019-04-27T12:00:00+00:00,aFRR_DownActivated,0.9,DK1,130.65,17.5
2019-04-27T12:00:00+00:00,aFRR_UpActivated,14.2,DK1,330.57,44.28
2019-04-27T11:00:00+00:00,aFRR_DownActivated,1.7,DK1,135.57,18.16
2019-04-27T11:00:00+00:00,aFRR_UpActivated,22.2,DK1,335.5,44.94
2019-04-27T10:00:00+00:00,aFRR_DownActivated,4.9,DK1,153.27,20.53
2019-04-27T10:00:00+00:00,aFRR_UpActivated,79.8,DK1,353.19,47.31
2019-04-27T09:00:00+00:00,aFRR_DownActivated,0,DK1,180.52,24.18
2019-04-27T09:00:00+00:00,aFRR_UpActivated,47.2,DK1,380.44,50.96
2019-04-27T08:00:00+00:00,aFRR_DownActivated,0,DK1,183.88,24.63
2019-04-27T08:00:00+00:00,aFRR_UpActivated,50.6,DK1,383.8,51.41
2019-04-27T07:00:00+00:00,aFRR_DownActivated,11.9,DK1,184.02,24.65
2019-04-27T07:00:00+00:00,aFRR_UpActivated,24.8,DK1,383.95,51.43
2019-04-27T06:00:00+00:00,aFRR_DownActivated,3.1,DK1,177.9,23.83
2019-04-27T06:00:00+00:00,aFRR_UpActivated,15.5,DK1,377.83,50.61
2019-04-27T05:00:00+00:00,aFRR_DownActivated,63.9,DK1,14.93,2
2019-04-27T05:00:00+00:00,aFRR_UpActivated,2.6,DK1,338.78,45.38
2019-04-27T04:00:00+00:00,aFRR_DownActivated,8.1,DK1,-29.86,-4
2019-04-27T04:00:00+00:00,aFRR_UpActivated,39,DK1,301.68,40.41
2019-04-27T03:00:00+00:00,aFRR_DownActivated,0.1,DK1,0,0
2019-04-27T03:00:00+00:00,aFRR_UpActivated,65.5,DK1,299.74,40.15
2019-04-27T02:00:00+00:00,aFRR_DownActivated,96.1,DK1,85.85,11.5
2019-04-27T02:00:00+00:00,aFRR_UpActivated,0,DK1,304.74,40.82
2019-04-27T01:00:00+00:00,aFRR_DownActivated,2.4,DK1,85.85,11.5
2019-04-27T01:00:00+00:00,aFRR_UpActivated,35,DK1,309.3,41.43
2019-04-27T00:00:00+00:00,aFRR_DownActivated,0.1,DK1,85.85,11.5
2019-04-27T00:00:00+00:00,aFRR_UpActivated,70.4,DK1,316.84,42.44
2019-04-26T23:00:00+00:00,aFRR_DownActivated,5.8,DK1,124.75,16.71
2019-04-26T23:00:00+00:00,aFRR_UpActivated,4.2,DK1,324.67,43.49
2019-04-26T22:00:00+00:00,aFRR_DownActivated,40.2,DK1,139.08,18.63
2019-04-26T22:00:00+00:00,aFRR_UpActivated,42.8,DK1,339.01,45.41
2019-04-26T21:00:00+00:00,aFRR_DownActivated,0,DK1,176.64,23.66
2019-04-26T21:00:00+00:00,aFRR_UpActivated,60.6,DK1,376.58,50.44
2019-04-26T20:00:00+00:00,aFRR_DownActivated,9.7,DK1,213.38,28.58
2019-04-26T20:00:00+00:00,aFRR_UpActivated,8.1,DK1,413.31,55.36
2019-04-26T19:00:00+00:00,aFRR_DownActivated,70.5,DK1,246.52,33.02
2019-04-26T19:00:00+00:00,aFRR_UpActivated,0,DK1,446.46,59.8
2019-04-26T18:00:00+00:00,aFRR_DownActivated,91.2,DK1,265.04,35.5
2019-04-26T18:00:00+00:00,aFRR_UpActivated,0,DK1,470.72,63.05
2019-04-26T17:00:00+00:00,aFRR_DownActivated,36.5,DK1,266.31,35.67
2019-04-26T17:00:00+00:00,aFRR_UpActivated,19.1,DK1,466.25,62.45
2019-04-26T16:00:00+00:00,aFRR_DownActivated,0,DK1,236,31.61
2019-04-26T16:00:00+00:00,aFRR_UpActivated,38.3,DK1,435.93,58.39
2019-04-26T15:00:00+00:00,aFRR_DownActivated,1.8,DK1,241.37,32.33
2019-04-26T15:00:00+00:00,aFRR_UpActivated,83.4,DK1,441.31,59.11
2019-04-26T14:00:00+00:00,aFRR_DownActivated,24.1,DK1,209.57,28.07
2019-04-26T14:00:00+00:00,aFRR_UpActivated,3.1,DK1,409.5,54.85
2019-04-26T13:00:00+00:00,aFRR_DownActivated,28.9,DK1,202.48,27.12
2019-04-26T13:00:00+00:00,aFRR_UpActivated,30.8,DK1,402.41,53.9
2019-04-26T12:00:00+00:00,aFRR_DownActivated,0,DK1,201.28,26.96
2019-04-26T12:00:00+00:00,aFRR_UpActivated,76.8,DK1,401.22,53.74
2019-04-26T11:00:00+00:00,aFRR_DownActivated,7.9,DK1,214.79,28.77
2019-04-26T11:00:00+00:00,aFRR_UpActivated,77.2,DK1,414.73,55.55
2019-04-26T10:00:00+00:00,aFRR_DownActivated,0,DK1,228.23,30.57
2019-04-26T10:00:00+00:00,aFRR_UpActivated,75,DK1,444,59.47
2019-04-26T09:00:00+00:00,aFRR_DownActivated,32.2,DK1,250.48,33.55
2019-04-26T09:00:00+00:00,aFRR_UpActivated,44.6,DK1,561.96,75.27
2019-04-26T08:00:00+00:00,aFRR_DownActivated,42.3,DK1,272.8,36.54
2019-04-26T08:00:00+00:00,aFRR_UpActivated,0.3,DK1,477.52,63.96
2019-04-26T07:00:00+00:00,aFRR_DownActivated,34.5,DK1,295.28,39.55
2019-04-26T07:00:00+00:00,aFRR_UpActivated,0.1,DK1,595.03,79.7
2019-04-26T06:00:00+00:00,aFRR_DownActivated,5.2,DK1,310.88,41.64
2019-04-26T06:00:00+00:00,aFRR_UpActivated,46.6,DK1,595.03,79.7
2019-04-26T05:00:00+00:00,aFRR_DownActivated,0,DK1,290.57,38.92
2019-04-26T05:00:00+00:00,aFRR_UpActivated,99.9,DK1,490.51,65.7
2019-04-26T04:00:00+00:00,aFRR_DownActivated,1,DK1,231.44,31
2019-04-26T04:00:00+00:00,aFRR_UpActivated,57.1,DK1,723,96.84
2019-04-26T03:00:00+00:00,aFRR_DownActivated,24.5,DK1,195.08,26.13
2019-04-26T03:00:00+00:00,aFRR_UpActivated,7.6,DK1,395.02,52.91
2019-04-26T02:00:00+00:00,aFRR_DownActivated,0.1,DK1,171.64,22.99
2019-04-26T02:00:00+00:00,aFRR_UpActivated,62,DK1,371.58,49.77
2019-04-26T01:00:00+00:00,aFRR_DownActivated,8.6,DK1,160.44,21.49
2019-04-26T01:00:00+00:00,aFRR_UpActivated,2.5,DK1,360.38,48.27
2019-04-26T00:00:00+00:00,aFRR_DownActivated,1.6,DK1,150.36,20.14
2019-04-26T00:00:00+00:00,aFRR_UpActivated,18.8,DK1,350.3,46.92
2019-04-25T23:00:00+00:00,aFRR_DownActivated,0,DK1,161.34,21.61
2019-04-25T23:00:00+00:00,aFRR_UpActivated,79.2,DK1,361.27,48.39
2019-04-25T22:00:00+00:00,aFRR_DownActivated,40.1,DK1,176.27,23.61
2019-04-25T22:00:00+00:00,aFRR_UpActivated,17.9,DK1,376.21,50.39
2019-04-25T21:00:00+00:00,aFRR_DownActivated,57.8,DK1,191.5,25.65
2019-04-25T21:00:00+00:00,aFRR_UpActivated,0,DK1,391.44,52.43
2019-04-25T20:00:00+00:00,aFRR_DownActivated,57.3,DK1,207.63,27.81
2019-04-25T20:00:00+00:00,aFRR_UpActivated,0,DK1,407.57,54.59
2019-04-25T19:00:00+00:00,aFRR_DownActivated,73.2,DK1,256.76,34.39
2019-04-25T19:00:00+00:00,aFRR_UpActivated,0,DK1,456.7,61.17
2019-04-25T18:00:00+00:00,aFRR_DownActivated,59.7,DK1,347.24,46.51
2019-04-25T18:00:00+00:00,aFRR_UpActivated,15.4,DK1,547.18,73.29
2019-04-25T17:00:00+00:00,aFRR_DownActivated,0,DK1,329.25,44.1
2019-04-25T17:00:00+00:00,aFRR_UpActivated,36.5,DK1,529.19,70.88
2019-04-25T16:00:00+00:00,aFRR_DownActivated,0,DK1,245.11,32.83
2019-04-25T16:00:00+00:00,aFRR_UpActivated,42.9,DK1,445.05,59.61
2019-04-25T15:00:00+00:00,aFRR_DownActivated,3.3,DK1,207.7,27.82
2019-04-25T15:00:00+00:00,aFRR_UpActivated,24.4,DK1,407.64,54.6
2019-04-25T14:00:00+00:00,aFRR_DownActivated,26.6,DK1,176.5,23.64
2019-04-25T14:00:00+00:00,aFRR_UpActivated,17.3,DK1,376.44,50.42
2019-04-25T13:00:00+00:00,aFRR_DownActivated,0,DK1,199.64,26.74
2019-04-25T13:00:00+00:00,aFRR_UpActivated,52.5,DK1,399.58,53.52
2019-04-25T12:00:00+00:00,aFRR_DownActivated,0,DK1,200.39,26.84
2019-04-25T12:00:00+00:00,aFRR_UpActivated,66.8,DK1,400.33,53.62
2019-04-25T11:00:00+00:00,aFRR_DownActivated,0,DK1,203.75,27.29
2019-04-25T11:00:00+00:00,aFRR_UpActivated,95.4,DK1,403.69,54.07
2019-04-25T10:00:00+00:00,aFRR_DownActivated,13.8,DK1,204.64,27.41
2019-04-25T10:00:00+00:00,aFRR_UpActivated,0.3,DK1,404.58,54.19
2019-04-25T09:00:00+00:00,aFRR_DownActivated,1.2,DK1,207.26,27.76
2019-04-25T09:00:00+00:00,aFRR_UpActivated,47.3,DK1,407.2,54.54
2019-04-25T08:00:00+00:00,aFRR_DownActivated,0,DK1,208.08,27.87
2019-04-25T08:00:00+00:00,aFRR_UpActivated,96.2,DK1,408.02,54.65
2019-04-25T07:00:00+00:00,aFRR_DownActivated,0,DK1,231.6,31.02
2019-04-25T07:00:00+00:00,aFRR_UpActivated,89.7,DK1,431.53,57.8
2019-04-25T06:00:00+00:00,aFRR_DownActivated,0,DK1,259.97,34.82
2019-04-25T06:00:00+00:00,aFRR_UpActivated,46.9,DK1,459.91,61.6
2019-04-25T05:00:00+00:00,aFRR_DownActivated,29.1,DK1,270.34,36.21
2019-04-25T05:00:00+00:00,aFRR_UpActivated,56.3,DK1,470.28,62.99
2019-04-25T04:00:00+00:00,aFRR_DownActivated,39,DK1,222.56,29.81
2019-04-25T04:00:00+00:00,aFRR_UpActivated,27.1,DK1,422.5,56.59
2019-04-25T03:00:00+00:00,aFRR_DownActivated,0,DK1,182.92,24.5
2019-04-25T03:00:00+00:00,aFRR_UpActivated,100,DK1,382.86,51.28
2019-04-25T02:00:00+00:00,aFRR_DownActivated,42.2,DK1,18.67,2.5
2019-04-25T02:00:00+00:00,aFRR_UpActivated,24.2,DK1,333.66,44.69
2019-04-25T01:00:00+00:00,aFRR_DownActivated,56.8,DK1,37.33,5
2019-04-25T01:00:00+00:00,aFRR_UpActivated,0,DK1,313.87,42.04
2019-04-25T00:00:00+00:00,aFRR_DownActivated,16.1,DK1,37.33,5
2019-04-25T00:00:00+00:00,aFRR_UpActivated,9.1,DK1,303.19,40.61
2019-04-24T23:00:00+00:00,aFRR_DownActivated,67.2,DK1,94.89,12.71
2019-04-24T23:00:00+00:00,aFRR_UpActivated,0,DK1,294.83,39.49
2019-04-24T22:00:00+00:00,aFRR_DownActivated,66.1,DK1,104.9,14.05
2019-04-24T22:00:00+00:00,aFRR_UpActivated,0,DK1,304.84,40.83
2019-04-24T21:00:00+00:00,aFRR_DownActivated,85.8,DK1,131.47,17.61
2019-04-24T21:00:00+00:00,aFRR_UpActivated,0,DK1,331.4,44.39
2019-04-24T20:00:00+00:00,aFRR_DownActivated,82.3,DK1,184.47,24.71
2019-04-24T20:00:00+00:00,aFRR_UpActivated,0,DK1,384.4,51.49
2019-04-24T19:00:00+00:00,aFRR_DownActivated,99.9,DK1,209.11,28.01
2019-04-24T19:00:00+00:00,aFRR_UpActivated,0,DK1,409.04,54.79
2019-04-24T18:00:00+00:00,aFRR_DownActivated,83.7,DK1,215.68,28.89
2019-04-24T18:00:00+00:00,aFRR_UpActivated,0,DK1,415.61,55.67
2019-04-24T17:00:00+00:00,aFRR_DownActivated,71,DK1,217.77,29.17
2019-04-24T17:00:00+00:00,aFRR_UpActivated,0,DK1,417.7,55.95
2019-04-24T16:00:00+00:00,aFRR_DownActivated,55,DK1,235.32,31.52
2019-04-24T16:00:00+00:00,aFRR_UpActivated,0,DK1,435.24,58.3
2019-04-24T15:00:00+00:00,aFRR_DownActivated,91.9,DK1,205.98,27.59
2019-04-24T15:00:00+00:00,aFRR_UpActivated,0,DK1,405.9,54.37
2019-04-24T14:00:00+00:00,aFRR_DownActivated,3,DK1,154.02,20.63
