id,Timestamp,Area,Product,Amount,Price_DKK,Price_EUR
1616,2019-03-25T08:00:00+00:00,DK1,aFRR_UpActivated,3.3,323.34,43.33
1617,2019-03-25T07:00:00+00:00,DK1,aFRR_DownActivated,4.9,192.3,25.77
1618,2019-03-25T07:00:00+00:00,DK1,aFRR_UpActivated,51,392.29,52.57
1619,2019-03-25T06:00:00+00:00,DK1,aFRR_DownActivated,7.7,186.48,24.99
1620,2019-03-25T06:00:00+00:00,DK1,aFRR_UpActivated,46.8,386.47,51.79
1621,2019-03-25T05:00:00+00:00,DK1,aFRR_DownActivated,25.6,157.08,21.05
1622,2019-03-25T05:00:00+00:00,DK1,aFRR_UpActivated,0.4,357.07,47.85
1623,2019-03-25T04:00:00+00:00,DK1,aFRR_DownActivated,0,116.19,15.57
1624,2019-03-25T04:00:00+00:00,DK1,aFRR_UpActivated,84.9,316.18,42.37
1625,2019-03-25T03:00:00+00:00,DK1,aFRR_DownActivated,24.5,60.97,8.17
1626,2019-03-25T03:00:00+00:00,DK1,aFRR_UpActivated,18.8,260.96,34.97
1627,2019-03-25T02:00:00+00:00,DK1,aFRR_DownActivated,66.9,55.89,7.49
1628,2019-03-25T02:00:00+00:00,DK1,aFRR_UpActivated,0,255.88,34.29
1629,2019-03-25T01:00:00+00:00,DK1,aFRR_DownActivated,1.3,71.71,9.61
1630,2019-03-25T01:00:00+00:00,DK1,aFRR_UpActivated,22.7,271.7,36.41
1631,2019-03-25T00:00:00+00:00,DK1,aFRR_DownActivated,38.8,67.91,9.1
1632,2019-03-25T00:00:00+00:00,DK1,aFRR_UpActivated,0,267.9,35.9
1633,2019-03-24T23:00:00+00:00,DK1,aFRR_DownActivated,33.6,81.64,10.94
1634,2019-03-24T23:00:00+00:00,DK1,aFRR_UpActivated,17.3,281.63,37.74
1635,2019-03-24T22:00:00+00:00,DK1,aFRR_DownActivated,0,123.8,16.59
1636,2019-03-24T22:00:00+00:00,DK1,aFRR_UpActivated,96.7,323.79,43.39
1637,2019-03-24T21:00:00+00:00,DK1,aFRR_DownActivated,13.4,157.23,21.07
1638,2019-03-24T21:00:00+00:00,DK1,aFRR_UpActivated,36.9,357.22,47.87
1639,2019-03-24T20:00:00+00:00,DK1,aFRR_DownActivated,69.4,171.19,22.94
1640,2019-03-24T20:00:00+00:00,DK1,aFRR_UpActivated,0,371.17,49.74
1641,2019-03-24T19:00:00+00:00,DK1,aFRR_DownActivated,3,193.5,25.93
1642,2019-03-24T19:00:00+00:00,DK1,aFRR_UpActivated,19.5,393.49,52.73
1643,2019-03-24T18:00:00+00:00,DK1,aFRR_DownActivated,27.3,201.86,27.05
1644,2019-03-24T18:00:00+00:00,DK1,aFRR_UpActivated,28.5,401.84,53.85
1645,2019-03-24T17:00:00+00:00,DK1,aFRR_DownActivated,0,193.8,25.97
1646,2019-03-24T17:00:00+00:00,DK1,aFRR_UpActivated,56.4,393.79,52.77
1647,2019-03-24T16:00:00+00:00,DK1,aFRR_DownActivated,0,146.41,19.62
1648,2019-03-24T16:00:00+00:00,DK1,aFRR_UpActivated,46.3,346.4,46.42
1649,2019-03-24T15:00:00+00:00,DK1,aFRR_DownActivated,4.1,0,0
1650,2019-03-24T15:00:00+00:00,DK1,aFRR_UpActivated,42.1,287.3,38.5
1651,2019-03-24T14:00:00+00:00,DK1,aFRR_DownActivated,41,-97.53,-13.07
1652,2019-03-24T14:00:00+00:00,DK1,aFRR_UpActivated,1.7,277.52,37.19
1653,2019-03-24T13:00:00+00:00,DK1,aFRR_DownActivated,5,-97.53,-13.07
1654,2019-03-24T13:00:00+00:00,DK1,aFRR_UpActivated,26.9,280.06,37.53
1655,2019-03-24T12:00:00+00:00,DK1,aFRR_DownActivated,3.3,-80,-10.72
1656,2019-03-24T12:00:00+00:00,DK1,aFRR_UpActivated,0.8,287.15,38.48
1657,2019-03-24T11:00:00+00:00,DK1,aFRR_DownActivated,24.6,-119.99,-16.08
1658,2019-03-24T11:00:00+00:00,DK1,aFRR_UpActivated,27.1,332.07,44.5
1659,2019-03-24T10:00:00+00:00,DK1,aFRR_DownActivated,95.9,-129.99,-17.42
1660,2019-03-24T10:00:00+00:00,DK1,aFRR_UpActivated,0,338.86,45.41
1661,2019-03-24T09:00:00+00:00,DK1,aFRR_DownActivated,67.5,-119.99,-16.08
1662,2019-03-24T09:00:00+00:00,DK1,aFRR_UpActivated,0,352.07,47.18
1663,2019-03-24T08:00:00+00:00,DK1,aFRR_DownActivated,55.3,-88.5,-11.86
1664,2019-03-24T08:00:00+00:00,DK1,aFRR_UpActivated,4,367.22,49.21
1665,2019-03-24T07:00:00+00:00,DK1,aFRR_DownActivated,0,173.13,23.2
1666,2019-03-24T07:00:00+00:00,DK1,aFRR_UpActivated,56.1,373.12,50
1667,2019-03-24T06:00:00+00:00,DK1,aFRR_DownActivated,0,161.04,21.58
1668,2019-03-24T06:00:00+00:00,DK1,aFRR_UpActivated,71.5,361.03,48.38
1669,2019-03-24T05:00:00+00:00,DK1,aFRR_DownActivated,44.7,156.11,20.92
1670,2019-03-24T05:00:00+00:00,DK1,aFRR_UpActivated,6.7,356.1,47.72
1671,2019-03-24T04:00:00+00:00,DK1,aFRR_DownActivated,12.9,155.22,20.8
1672,2019-03-24T04:00:00+00:00,DK1,aFRR_UpActivated,6,355.21,47.6
1673,2019-03-24T03:00:00+00:00,DK1,aFRR_DownActivated,1.8,152.6,20.45
1674,2019-03-24T03:00:00+00:00,DK1,aFRR_UpActivated,2.3,352.59,47.25
1675,2019-03-24T02:00:00+00:00,DK1,aFRR_DownActivated,0.7,150.81,20.21
1676,2019-03-24T02:00:00+00:00,DK1,aFRR_UpActivated,10.6,350.8,47.01
1677,2019-03-24T01:00:00+00:00,DK1,aFRR_DownActivated,54.1,157.08,21.05
1678,2019-03-24T01:00:00+00:00,DK1,aFRR_UpActivated,3.2,357.07,47.85
1679,2019-03-24T00:00:00+00:00,DK1,aFRR_DownActivated,14.8,169.02,22.65
1680,2019-03-24T00:00:00+00:00,DK1,aFRR_UpActivated,30.6,369.01,49.45
1681,2019-03-23T23:00:00+00:00,DK1,aFRR_DownActivated,14.3,192.15,25.75
1682,2019-03-23T23:00:00+00:00,DK1,aFRR_UpActivated,10.4,392.14,52.55
1683,2019-03-23T22:00:00+00:00,DK1,aFRR_DownActivated,52.1,183.04,24.53
1684,2019-03-23T22:00:00+00:00,DK1,aFRR_UpActivated,0.1,383.02,51.33
1685,2019-03-23T21:00:00+00:00,DK1,aFRR_DownActivated,94.8,192.89,25.85
1686,2019-03-23T21:00:00+00:00,DK1,aFRR_UpActivated,0,392.87,52.65
1687,2019-03-23T20:00:00+00:00,DK1,aFRR_DownActivated,17.9,191.77,25.7
1688,2019-03-23T20:00:00+00:00,DK1,aFRR_UpActivated,0.9,391.76,52.5
1689,2019-03-23T19:00:00+00:00,DK1,aFRR_DownActivated,1.2,198.56,26.61
1690,2019-03-23T19:00:00+00:00,DK1,aFRR_UpActivated,13.6,398.55,53.41
1691,2019-03-23T18:00:00+00:00,DK1,aFRR_DownActivated,2.8,198.27,26.57
1692,2019-03-23T18:00:00+00:00,DK1,aFRR_UpActivated,34.1,398.25,53.37
1693,2019-03-23T17:00:00+00:00,DK1,aFRR_DownActivated,1.3,203.56,27.28
1694,2019-03-23T17:00:00+00:00,DK1,aFRR_UpActivated,29.4,403.54,54.08
1695,2019-03-23T16:00:00+00:00,DK1,aFRR_DownActivated,18.1,176.1,23.6
1696,2019-03-23T16:00:00+00:00,DK1,aFRR_UpActivated,50.1,376.08,50.4
1697,2019-03-23T15:00:00+00:00,DK1,aFRR_DownActivated,39.3,134.17,17.98
1698,2019-03-23T15:00:00+00:00,DK1,aFRR_UpActivated,1.3,334.15,44.78
1699,2019-03-23T14:00:00+00:00,DK1,aFRR_DownActivated,0.4,120.29,16.12
1700,2019-03-23T14:00:00+00:00,DK1,aFRR_UpActivated,27.1,320.27,42.92
1701,2019-03-23T13:00:00+00:00,DK1,aFRR_DownActivated,20.6,110.81,14.85
1702,2019-03-23T13:00:00+00:00,DK1,aFRR_UpActivated,3.1,310.79,41.65
1703,2019-03-23T12:00:00+00:00,DK1,aFRR_DownActivated,74.5,116.85,15.66
1704,2019-03-23T12:00:00+00:00,DK1,aFRR_UpActivated,0.5,316.84,42.46
1705,2019-03-23T11:00:00+00:00,DK1,aFRR_DownActivated,34.5,122.53,16.42
1706,2019-03-23T11:00:00+00:00,DK1,aFRR_UpActivated,0.2,322.51,43.22
1707,2019-03-23T10:00:00+00:00,DK1,aFRR_DownActivated,64.3,138.42,18.55
1708,2019-03-23T10:00:00+00:00,DK1,aFRR_UpActivated,0.6,338.4,45.35
1709,2019-03-23T09:00:00+00:00,DK1,aFRR_DownActivated,71.2,157.67,21.13
1710,2019-03-23T09:00:00+00:00,DK1,aFRR_UpActivated,0,357.65,47.93
1711,2019-03-23T08:00:00+00:00,DK1,aFRR_DownActivated,73.8,178.94,23.98
1712,2019-03-23T08:00:00+00:00,DK1,aFRR_UpActivated,0,378.92,50.78
1713,2019-03-23T07:00:00+00:00,DK1,aFRR_DownActivated,1.9,186.77,25.03
1714,2019-03-23T07:00:00+00:00,DK1,aFRR_UpActivated,56.7,386.76,51.83
1715,2019-03-23T06:00:00+00:00,DK1,aFRR_DownActivated,0,189.98,25.46
1716,2019-03-23T06:00:00+00:00,DK1,aFRR_UpActivated,100,389.96,52.26
1717,2019-03-23T05:00:00+00:00,DK1,aFRR_DownActivated,11,173.42,23.24
1718,2019-03-23T05:00:00+00:00,DK1,aFRR_UpActivated,42.9,373.4,50.04
1719,2019-03-23T04:00:00+00:00,DK1,aFRR_DownActivated,33.2,158.19,21.2
1720,2019-03-23T04:00:00+00:00,DK1,aFRR_UpActivated,15,358.18,48
1721,2019-03-23T03:00:00+00:00,DK1,aFRR_DownActivated,49.7,146.63,19.65
1722,2019-03-23T03:00:00+00:00,DK1,aFRR_UpActivated,0,346.61,46.45
1723,2019-03-23T02:00:00+00:00,DK1,aFRR_DownActivated,2.2,147,19.7
1724,2019-03-23T02:00:00+00:00,DK1,aFRR_UpActivated,13.9,346.98,46.5
1725,2019-03-23T01:00:00+00:00,DK1,aFRR_DownActivated,14.5,160.43,21.5
1726,2019-03-23T01:00:00+00:00,DK1,aFRR_UpActivated,13.3,360.41,48.3
1727,2019-03-23T00:00:00+00:00,DK1,aFRR_DownActivated,1.1,160.73,21.54
1728,2019-03-23T00:00:00+00:00,DK1,aFRR_UpActivated,17.5,360.71,48.34
1729,2019-03-22T23:00:00+00:00,DK1,aFRR_DownActivated,45.3,165.13,22.13
1730,2019-03-22T23:00:00+00:00,DK1,aFRR_UpActivated,0,365.12,48.93
1731,2019-03-22T22:00:00+00:00,DK1,aFRR_DownActivated,9.8,177.02,23.72
1732,2019-03-22T22:00:00+00:00,DK1,aFRR_UpActivated,0.2,377.02,50.52
1733,2019-03-22T21:00:00+00:00,DK1,aFRR_DownActivated,3.9,197.76,26.5
1734,2019-03-22T21:00:00+00:00,DK1,aFRR_UpActivated,5,397.77,53.3
1735,2019-03-22T20:00:00+00:00,DK1,aFRR_DownActivated,15.2,198.44,26.59
1736,2019-03-22T20:00:00+00:00,DK1,aFRR_UpActivated,9.8,398.44,53.39
1737,2019-03-22T19:00:00+00:00,DK1,aFRR_DownActivated,69.5,200.15,26.82
1738,2019-03-22T19:00:00+00:00,DK1,aFRR_UpActivated,0.1,400.16,53.62
1739,2019-03-22T18:00:00+00:00,DK1,aFRR_DownActivated,13.9,204.18,27.36
1740,2019-03-22T18:00:00+00:00,DK1,aFRR_UpActivated,24.6,404.19,54.16
1741,2019-03-22T17:00:00+00:00,DK1,aFRR_DownActivated,47.2,250.08,33.51
1742,2019-03-22T17:00:00+00:00,DK1,aFRR_UpActivated,0.3,450.08,60.31
1743,2019-03-22T16:00:00+00:00,DK1,aFRR_DownActivated,28.1,228.73,30.65
1744,2019-03-22T16:00:00+00:00,DK1,aFRR_UpActivated,11.8,428.74,57.45
1745,2019-03-22T15:00:00+00:00,DK1,aFRR_DownActivated,56.9,181.94,24.38
1746,2019-03-22T15:00:00+00:00,DK1,aFRR_UpActivated,1.6,381.95,51.18
1747,2019-03-22T14:00:00+00:00,DK1,aFRR_DownActivated,24.5,161.2,21.6
1748,2019-03-22T14:00:00+00:00,DK1,aFRR_UpActivated,0.6,361.2,48.4
1749,2019-03-22T13:00:00+00:00,DK1,aFRR_DownActivated,8.4,165.38,22.16
1750,2019-03-22T13:00:00+00:00,DK1,aFRR_UpActivated,22.8,365.38,48.96
1751,2019-03-22T12:00:00+00:00,DK1,aFRR_DownActivated,0,193.51,25.93
1752,2019-03-22T12:00:00+00:00,DK1,aFRR_UpActivated,39.4,393.51,52.73
1753,2019-03-22T11:00:00+00:00,DK1,aFRR_DownActivated,3.3,199.03,26.67
1754,2019-03-22T11:00:00+00:00,DK1,aFRR_UpActivated,9.5,399.04,53.47
1755,2019-03-22T10:00:00+00:00,DK1,aFRR_DownActivated,31.3,182.69,24.48
1756,2019-03-22T10:00:00+00:00,DK1,aFRR_UpActivated,0.1,382.69,51.28
1757,2019-03-22T09:00:00+00:00,DK1,aFRR_DownActivated,16.8,201.57,27.01
1758,2019-03-22T09:00:00+00:00,DK1,aFRR_UpActivated,2.2,401.57,53.81
1759,2019-03-22T08:00:00+00:00,DK1,aFRR_DownActivated,0,235.6,31.57
1760,2019-03-22T08:00:00+00:00,DK1,aFRR_UpActivated,64.1,435.6,58.37
1761,2019-03-22T07:00:00+00:00,DK1,aFRR_DownActivated,2,267.17,35.8
1762,2019-03-22T07:00:00+00:00,DK1,aFRR_UpActivated,13.3,467.17,62.6
1763,2019-03-22T06:00:00+00:00,DK1,aFRR_DownActivated,0,280.45,37.58
1764,2019-03-22T06:00:00+00:00,DK1,aFRR_UpActivated,8.6,480.46,64.38
1765,2019-03-22T05:00:00+00:00,DK1,aFRR_DownActivated,2.1,243.36,32.61
1766,2019-03-22T05:00:00+00:00,DK1,aFRR_UpActivated,32.6,443.36,59.41
1767,2019-03-22T04:00:00+00:00,DK1,aFRR_DownActivated,3.3,198.14,26.55
1768,2019-03-22T04:00:00+00:00,DK1,aFRR_UpActivated,14,398.14,53.35
1769,2019-03-22T03:00:00+00:00,DK1,aFRR_DownActivated,21.1,170.75,22.88
1770,2019-03-22T03:00:00+00:00,DK1,aFRR_UpActivated,1.4,370.75,49.68
1771,2019-03-22T02:00:00+00:00,DK1,aFRR_DownActivated,10.3,171.57,22.99
1772,2019-03-22T02:00:00+00:00,DK1,aFRR_UpActivated,0.5,371.57,49.79
1773,2019-03-22T01:00:00+00:00,DK1,aFRR_DownActivated,22.5,173.81,23.29
1774,2019-03-22T01:00:00+00:00,DK1,aFRR_UpActivated,4.1,373.81,50.09
1775,2019-03-22T00:00:00+00:00,DK1,aFRR_DownActivated,1.3,168.29,22.55
1776,2019-03-22T00:00:00+00:00,DK1,aFRR_UpActivated,3.3,368.29,49.35
1777,2019-03-21T23:00:00+00:00,DK1,aFRR_DownActivated,12.5,191.05,25.6
1778,2019-03-21T23:00:00+00:00,DK1,aFRR_UpActivated,14,391.05,52.4
1779,2019-03-21T22:00:00+00:00,DK1,aFRR_DownActivated,5.7,193.12,25.88
1780,2019-03-21T22:00:00+00:00,DK1,aFRR_UpActivated,73.9,393.11,52.68
1781,2019-03-21T21:00:00+00:00,DK1,aFRR_DownActivated,7.7,212.97,28.54
1782,2019-03-21T21:00:00+00:00,DK1,aFRR_UpActivated,20.6,412.96,55.34
1783,2019-03-21T20:00:00+00:00,DK1,aFRR_DownActivated,74.9,209.62,28.09
1784,2019-03-21T20:00:00+00:00,DK1,aFRR_UpActivated,3.3,409.61,54.89
1785,2019-03-21T19:00:00+00:00,DK1,aFRR_DownActivated,2.8,205.88,27.59
1786,2019-03-21T19:00:00+00:00,DK1,aFRR_UpActivated,42.4,405.87,54.39
1787,2019-03-21T18:00:00+00:00,DK1,aFRR_DownActivated,0,211.33,28.32
1788,2019-03-21T18:00:00+00:00,DK1,aFRR_UpActivated,70.9,411.32,55.12
1789,2019-03-21T17:00:00+00:00,DK1,aFRR_DownActivated,5.1,248.49,33.3
1790,2019-03-21T17:00:00+00:00,DK1,aFRR_UpActivated,23.5,448.48,60.1
1791,2019-03-21T16:00:00+00:00,DK1,aFRR_DownActivated,49.7,223.87,30
1792,2019-03-21T16:00:00+00:00,DK1,aFRR_UpActivated,15.7,423.86,56.8
1793,2019-03-21T15:00:00+00:00,DK1,aFRR_DownActivated,8,193.05,25.87
1794,2019-03-21T15:00:00+00:00,DK1,aFRR_UpActivated,50.6,393.04,52.67
1795,2019-03-21T14:00:00+00:00,DK1,aFRR_DownActivated,33.6,174.69,23.41
1796,2019-03-21T14:00:00+00:00,DK1,aFRR_UpActivated,2.8,374.68,50.21
1797,2019-03-21T13:00:00+00:00,DK1,aFRR_DownActivated,51.2,158.28,21.21
1798,2019-03-21T13:00:00+00:00,DK1,aFRR_UpActivated,0.3,358.27,48.01
1799,2019-03-21T12:00:00+00:00,DK1,aFRR_DownActivated,63,157.45,21.1
1800,2019-03-21T12:00:00+00:00,DK1,aFRR_UpActivated,1.4,357.44,47.9
1801,2019-03-21T11:00:00+00:00,DK1,aFRR_DownActivated,2.7,164.39,22.03
1802,2019-03-21T11:00:00+00:00,DK1,aFRR_UpActivated,11.5,364.38,48.83
1803,2019-03-21T10:00:00+00:00,DK1,aFRR_DownActivated,1.8,174.92,23.44
1804,2019-03-21T10:00:00+00:00,DK1,aFRR_UpActivated,4.8,374.91,50.24
1805,2019-03-21T09:00:00+00:00,DK1,aFRR_DownActivated,63.4,187.3,25.1
1806,2019-03-21T09:00:00+00:00,DK1,aFRR_UpActivated,0,387.29,51.9
1807,2019-03-21T08:00:00+00:00,DK1,aFRR_DownActivated,43.4,208.05,27.88
1808,2019-03-21T08:00:00+00:00,DK1,aFRR_UpActivated,1.8,408.04,54.68
1809,2019-03-21T07:00:00+00:00,DK1,aFRR_DownActivated,0,235.14,31.51
1810,2019-03-21T07:00:00+00:00,DK1,aFRR_UpActivated,65.1,435.13,58.31
1811,2019-03-21T06:00:00+00:00,DK1,aFRR_DownActivated,54,221.63,29.7
1812,2019-03-21T06:00:00+00:00,DK1,aFRR_UpActivated,37.8,421.62,56.5
1813,2019-03-21T05:00:00+00:00,DK1,aFRR_DownActivated,83.3,228.57,30.63
1814,2019-03-21T05:00:00+00:00,DK1,aFRR_UpActivated,1,428.56,57.43
1815,2019-03-21T04:00:00+00:00,DK1,aFRR_DownActivated,1.4,168.13,22.53
1816,2019-03-21T04:00:00+00:00,DK1,aFRR_UpActivated,52.1,368.12,49.33
1817,2019-03-21T03:00:00+00:00,DK1,aFRR_DownActivated,2.3,147.01,19.7
1818,2019-03-21T03:00:00+00:00,DK1,aFRR_UpActivated,6.2,347,46.5
1819,2019-03-21T02:00:00+00:00,DK1,aFRR_DownActivated,0.6,146.56,19.64
1820,2019-03-21T02:00:00+00:00,DK1,aFRR_UpActivated,46.3,346.55,46.44
1821,2019-03-21T01:00:00+00:00,DK1,aFRR_DownActivated,8.9,150.07,20.11
1822,2019-03-21T01:00:00+00:00,DK1,aFRR_UpActivated,56.8,350.06,46.91
1823,2019-03-21T00:00:00+00:00,DK1,aFRR_DownActivated,70,158.95,21.3
1824,2019-03-21T00:00:00+00:00,DK1,aFRR_UpActivated,0,358.94,48.1
1825,2019-03-20T23:00:00+00:00,DK1,aFRR_DownActivated,32,164.69,22.07
1826,2019-03-20T23:00:00+00:00,DK1,aFRR_UpActivated,8.5,364.68,48.87
1827,2019-03-20T22:00:00+00:00,DK1,aFRR_DownActivated,81.1,196.7,26.36
1828,2019-03-20T22:00:00+00:00,DK1,aFRR_UpActivated,9.2,396.68,53.16
1829,2019-03-20T21:00:00+00:00,DK1,aFRR_DownActivated,0.7,220.65,29.57
1830,2019-03-20T21:00:00+00:00,DK1,aFRR_UpActivated,41.3,420.63,56.37
1831,2019-03-20T20:00:00+00:00,DK1,aFRR_DownActivated,0.4,221.85,29.73
1832,2019-03-20T20:00:00+00:00,DK1,aFRR_UpActivated,35.6,421.83,56.53
1833,2019-03-20T19:00:00+00:00,DK1,aFRR_DownActivated,0,221.92,29.74
1834,2019-03-20T19:00:00+00:00,DK1,aFRR_UpActivated,55.2,421.9,56.54
1835,2019-03-20T18:00:00+00:00,DK1,aFRR_DownActivated,3.1,227.07,30.43
1836,2019-03-20T18:00:00+00:00,DK1,aFRR_UpActivated,57.3,427.05,57.23
1837,2019-03-20T17:00:00+00:00,DK1,aFRR_DownActivated,1.7,265.2,35.54
1838,2019-03-20T17:00:00+00:00,DK1,aFRR_UpActivated,43.6,465.18,62.34
1839,2019-03-20T16:00:00+00:00,DK1,aFRR_DownActivated,12.8,239.46,32.09
1840,2019-03-20T16:00:00+00:00,DK1,aFRR_UpActivated,13.4,439.44,58.89
1841,2019-03-20T15:00:00+00:00,DK1,aFRR_DownActivated,0.1,214.16,28.7
1842,2019-03-20T15:00:00+00:00,DK1,aFRR_UpActivated,62.5,414.14,55.5
1843,2019-03-20T14:00:00+00:00,DK1,aFRR_DownActivated,1.5,201.18,26.96
1844,2019-03-20T14:00:00+00:00,DK1,aFRR_UpActivated,52,401.16,53.76
1845,2019-03-20T13:00:00+00:00,DK1,aFRR_DownActivated,0.2,184.76,24.76
1846,2019-03-20T13:00:00+00:00,DK1,aFRR_UpActivated,9.2,384.74,51.56
1847,2019-03-20T12:00:00+00:00,DK1,aFRR_DownActivated,18.3,190.88,25.58
1848,2019-03-20T12:00:00+00:00,DK1,aFRR_UpActivated,16.3,390.86,52.38
1849,2019-03-20T11:00:00+00:00,DK1,aFRR_DownActivated,84.5,206.47,27.67
1850,2019-03-20T11:00:00+00:00,DK1,aFRR_UpActivated,0,406.46,54.47
1851,2019-03-20T10:00:00+00:00,DK1,aFRR_DownActivated,41.2,209.98,28.14
1852,2019-03-20T10:00:00+00:00,DK1,aFRR_UpActivated,7.1,409.96,54.94
1853,2019-03-20T09:00:00+00:00,DK1,aFRR_DownActivated,10,214.38,28.73
1854,2019-03-20T09:00:00+00:00,DK1,aFRR_UpActivated,41.4,414.36,55.53
1855,2019-03-20T08:00:00+00:00,DK1,aFRR_DownActivated,0,219.98,29.48
1856,2019-03-20T08:00:00+00:00,DK1,aFRR_UpActivated,50.1,419.96,56.28
1857,2019-03-20T07:00:00+00:00,DK1,aFRR_DownActivated,23.8,227.22,30.45
1858,2019-03-20T07:00:00+00:00,DK1,aFRR_UpActivated,7.9,427.2,57.25
1859,2019-03-20T06:00:00+00:00,DK1,aFRR_DownActivated,37.8,249.9,33.49
1860,2019-03-20T06:00:00+00:00,DK1,aFRR_UpActivated,0.5,449.88,60.29
1861,2019-03-20T05:00:00+00:00,DK1,aFRR_DownActivated,0.8,225.8,30.26
1862,2019-03-20T05:00:00+00:00,DK1,aFRR_UpActivated,50.8,425.78,57.06
1863,2019-03-20T04:00:00+00:00,DK1,aFRR_DownActivated,8.9,177.6,23.8
1864,2019-03-20T04:00:00+00:00,DK1,aFRR_UpActivated,34.6,377.58,50.6
1865,2019-03-20T03:00:00+00:00,DK1,aFRR_DownActivated,13,158.87,21.29
1866,2019-03-20T03:00:00+00:00,DK1,aFRR_UpActivated,10.2,358.85,48.09
1867,2019-03-20T02:00:00+00:00,DK1,aFRR_DownActivated,61.8,156.18,20.93
1868,2019-03-20T02:00:00+00:00,DK1,aFRR_UpActivated,6.4,356.16,47.73
1869,2019-03-20T01:00:00+00:00,DK1,aFRR_DownActivated,2.9,161.55,21.65
1870,2019-03-20T01:00:00+00:00,DK1,aFRR_UpActivated,54.6,361.53,48.45
1871,2019-03-20T00:00:00+00:00,DK1,aFRR_DownActivated,1.7,170.88,22.9
1872,2019-03-20T00:00:00+00:00,DK1,aFRR_UpActivated,28.2,370.86,49.7
1873,2019-03-19T23:00:00+00:00,DK1,aFRR_DownActivated,8.3,185.65,24.88
1874,2019-03-19T23:00:00+00:00,DK1,aFRR_UpActivated,5.1,385.64,51.68
1875,2019-03-19T22:00:00+00:00,DK1,aFRR_DownActivated,19.2,206.58,27.68
1876,2019-03-19T22:00:00+00:00,DK1,aFRR_UpActivated,14.5,406.59,54.48
1877,2019-03-19T21:00:00+00:00,DK1,aFRR_DownActivated,31.6,233.74,31.32
1878,2019-03-19T21:00:00+00:00,DK1,aFRR_UpActivated,21.5,433.76,58.12
1879,2019-03-19T20:00:00+00:00,DK1,aFRR_DownActivated,46.5,238.45,31.95
1880,2019-03-19T20:00:00+00:00,DK1,aFRR_UpActivated,1.5,438.46,58.75
1881,2019-03-19T19:00:00+00:00,DK1,aFRR_DownActivated,21.7,279.64,37.47
1882,2019-03-19T19:00:00+00:00,DK1,aFRR_UpActivated,10.9,479.65,64.27
1883,2019-03-19T18:00:00+00:00,DK1,aFRR_DownActivated,17.6,342.33,45.87
1884,2019-03-19T18:00:00+00:00,DK1,aFRR_UpActivated,26.8,542.34,72.67
1885,2019-03-19T17:00:00+00:00,DK1,aFRR_DownActivated,9.5,311.73,41.77
1886,2019-03-19T17:00:00+00:00,DK1,aFRR_UpActivated,12.5,511.74,68.57
1887,2019-03-19T16:00:00+00:00,DK1,aFRR_DownActivated,10.5,265.39,35.56
1888,2019-03-19T16:00:00+00:00,DK1,aFRR_UpActivated,15.7,465.4,62.36
1889,2019-03-19T15:00:00+00:00,DK1,aFRR_DownActivated,26.7,232.92,31.21
1890,2019-03-19T15:00:00+00:00,DK1,aFRR_UpActivated,4.6,432.93,58.01
1891,2019-03-19T14:00:00+00:00,DK1,aFRR_DownActivated,62.2,227.48,30.48
1892,2019-03-19T14:00:00+00:00,DK1,aFRR_UpActivated,0,427.49,57.28
1893,2019-03-19T13:00:00+00:00,DK1,aFRR_DownActivated,20.3,226.51,30.35
1894,2019-03-19T13:00:00+00:00,DK1,aFRR_UpActivated,0.3,426.52,57.15
1895,2019-03-19T12:00:00+00:00,DK1,aFRR_DownActivated,14.7,228,30.55
1896,2019-03-19T12:00:00+00:00,DK1,aFRR_UpActivated,1.3,428.01,57.35
1897,2019-03-19T11:00:00+00:00,DK1,aFRR_DownActivated,8.4,231.21,30.98
1898,2019-03-19T11:00:00+00:00,DK1,aFRR_UpActivated,8.6,431.22,57.78
1899,2019-03-19T10:00:00+00:00,DK1,aFRR_DownActivated,1,235.31,31.53
1900,2019-03-19T10:00:00+00:00,DK1,aFRR_UpActivated,23.5,435.32,58.33
1901,2019-03-19T09:00:00+00:00,DK1,aFRR_DownActivated,7.1,245.61,32.91
1902,2019-03-19T09:00:00+00:00,DK1,aFRR_UpActivated,41.7,445.62,59.71
1903,2019-03-19T08:00:00+00:00,DK1,aFRR_DownActivated,22.9,270.84,36.29
1904,2019-03-19T08:00:00+00:00,DK1,aFRR_UpActivated,0.7,470.85,63.09
1905,2019-03-19T07:00:00+00:00,DK1,aFRR_DownActivated,1.2,297.03,39.8
1906,2019-03-19T07:00:00+00:00,DK1,aFRR_UpActivated,65,505.85,67.78
1907,2019-03-19T06:00:00+00:00,DK1,aFRR_DownActivated,0.1,282.63,37.87
1908,2019-03-19T06:00:00+00:00,DK1,aFRR_UpActivated,64.8,482.64,64.67
1909,2019-03-19T05:00:00+00:00,DK1,aFRR_DownActivated,12.5,250.46,33.56
1910,2019-03-19T05:00:00+00:00,DK1,aFRR_UpActivated,47.1,450.47,60.36
1911,2019-03-19T04:00:00+00:00,DK1,aFRR_DownActivated,31,207.85,27.85
1912,2019-03-19T04:00:00+00:00,DK1,aFRR_UpActivated,5.5,407.86,54.65
1913,2019-03-19T03:00:00+00:00,DK1,aFRR_DownActivated,0.3,201.43,26.99
1914,2019-03-19T03:00:00+00:00,DK1,aFRR_UpActivated,71.9,401.44,53.79
